date,tweet,Category,Text,polarity,Sentiment
2023-03-08T09:57:47+00:00,"4B4H_4Y44N6 Beneran ini? YaÃ  Rabb ðŸ˜­ Selamatkanlah negeri ini ðŸ˜­
Garuda, Krakatau Steel... Then who's &amp; what's next??
Pertamina kah?ðŸ˜±ðŸ¤”
BRI kah?ðŸ˜±ðŸ¤”
Mandiri kah?ðŸ˜±ðŸ¤”
Telkomsel on the way kah??ðŸ˜±ðŸ¤”
Pusri &amp; Petrokimia kahðŸ˜±ðŸ¤”
YaÃ  Allaah semoga semua terselamatkan ðŸ¥º",HukumDanKriminal,4b4h 4y44n6 benar ya rabb selamat negeri garuda krakatau steel then who si amp what next pertamina kah bri mandiri telkomsel on the way pusri petrokimia allaah moga selamat,0.0564,Positive
2023-03-08T09:58:16+00:00,"Telkomsel boyong teknologi AI Microsoft azure demi kepuasan para pelanggan 

#DigitalBisa #UntukIndonesiaLebihBaik

@Telkomsel @KemenBUMN @erickthohir https://t.co/NaLIG3EeEQ",Tekno,telkomsel boyong teknologi ai microsoft azure puas langgan digitalbisa untukindonesialebihbaik,0.7906,Positive
2023-03-08T10:11:45+00:00,"OPEN CONVERT

TSEL : 0,84
XL /AXIS : 0,80

ðŸ·cv, tsel, axis, xl, pulsa, bank, ewallet, gopay, spay, shopeepay, dana, ovo, linkaja, #zonauang Ranca Upas, 300 T, Yakult, Bea Cukai, Mahfud MD, Wulan, Bang Sat, Nyuci, Telur

Testimoni bisa liat disini yaa ka
https://t.co/50KqHObAbQ https://t.co/S8ujtAN9u5",Ekonomi,open convert tsel 0 84 xl axis 80 cv pulsa bank ewallet gopay spay shopeepay dana ovo linkaja zonauang ranca upas 300 t yakult bea cukai mahfud md wulan bang sat nyuci telur testimoni lihat ya kak,0.1236,Positive
2023-03-08T10:13:44+00:00,"Kolaborasi bersama Microsoft, Telkomsel boyong teknologi AI Microsoft Azure demi kepuasan pelanggan. 

#DigitalBisa #UntukIndonesiaLebihBaik

@Telkomsel @KemenBUMN @erickthohir https://t.co/MNZLLgaB5Z",Tekno,kolaborasi microsoft telkomsel boyong teknologi ai azure puas langgan digitalbisa untukindonesialebihbaik,0.7906,Positive
2023-03-08T10:16:45+00:00,"worksfess aku lebih senang beli yakult lewat YL soalnya ibunya baik baikkk, jadi bisa ngobrol juga ðŸ¥¹ðŸ«¶ðŸ»",Entertaiment,worksfess senang beli yakult yl ibu baikkk obrol,0,Neutral
2023-03-08T10:17:11+00:00,"Mantap betul ygy! Telkomsel boyong teknologi AI Microsoft Azure demi kepuasan pelanggan 

#DigitalBisa #UntukIndonesiaLebihBaik

@Telkomsel @KemenBUMN @erickthohir https://t.co/OksRkmW3IW",Tekno,mantap ygy telkomsel boyong teknologi ai microsoft azure puas langgan digitalbisa untukindonesialebihbaik,0.9325,Positive
2023-03-08T10:35:18+00:00,"tanyarlfes Pake nder
Krn kerja dihutan, yg ada sinyal telkomsel doang
Mau gimana lagi ðŸ˜…",Lifestyle,tanyarlfes pakai nder kerja hut sinyal telkomsel doang,0.3624,Positive
2023-03-08T10:35:31+00:00,Telkomsel Raih Tiga Penghargaan OoklaÂ® Speedtest Awardsâ„¢ 2022 https://t.co/A1wdgyqeLA,Entertaiment,telkomsel raih harga ookla speedtest awards 2022,0.7906,Positive
2023-03-08T11:10:50+00:00,"Good news! Emisi CO2 yang selama ini menjadi tantangan bagi sektor industri, perlahan bisa teratasi dengan kemunculan teknologi Carbon Capture Storage (CCS).

Teknologi ini tengah dikembangkan di Indonesia &amp; menjadi salah satu cara untuk mewujudkan Net Zero Emission di 2060. https://t.co/aUk6iAcFcN",Tekno,good news emisi co2 tantang sektor industri perlahan atas muncul teknologi carbon capture storage ccs kembang indonesia amp salah wujud net zero emission 2060,-0.0344,Negative
2023-03-08T11:10:52+00:00,Mungkinkah kehadiran teknologi ini menjawab tantangan pemanasan global bagi sektor industri di Indonesia?,Ekonomi,hadir teknologi tantang panas global sektor industri indonesia,-0.0923,Negative
2023-03-08T11:17:09+00:00,"tanyakanrl terpaksa karna tempat kerja gua only support @Telkomsel jadi gua pake ahaha, tapi good ko jaringannya walaupun mahale",Lifestyle,tanyakanrl paksa kerja gua only support pakai ahaha good jaring mahale,0.0932,Positive
2023-03-08T12:05:41+00:00,"tanyakanrl 6 Tahun pake Loop, semua urusan ada di nomor ini, dan juga pernah kerja sebagai Sales Force Telkomsel tapi sekarang udah Ex Sales Force",Tekno,tanyakanrl 6 pakai loop urus nomor kerja sales force telkomsel ex,0.2088,Positive
2023-03-08T12:17:50+00:00,"TeknologiÂ artificial intelligence (AI) mengalami perkembangan pesat belakangan ini. Hal ini juga mengubah cara bisnis beroperasi di berbagai industri, termasuk telekomunikasi.

Sepertinya ini menjadi dasar Telkomsel mengintegrasikan Microsoft Azure

https://t.co/T3bEArP9Dw https://t.co/rP0whrcqKH",Ekonomi,teknologi artificial intelligence ai alami kembang pesat ubah bisnis operasi industri telekomunikasi dasar telkomsel integrasi microsoft azure,0.1678,Positive
2023-03-08T12:35:28+00:00,"rizqyaal hadir sini kak, jasa convert / cv pulsa tsel isat xl axis three siapa tau cocok yaa, rate tinggi boleh wa yukk https://t.co/bYKrTbdhrw.",Tekno,rizqyaal hadir kak jasa convert cv pulsa tsel isat xl axis three tau cocok ya rate wa yuk,0.0192,Positive
2023-03-08T12:58:51+00:00,Telkomsel @mutiadhrp Dah pake telkomsel dr jaman kuliah ampe skrg kerja. naik harga paket msh bisa ngikutin. Tp urusan masa aktif ini kek kon*ol min. Otw pindah provider sih.,Pendidikan,telkomsel deh pakai jaman kuliah kerja harga paket ikut urus aktif kayak kon ol min otw pindah provider sih,-0.0135,Negative
2023-03-08T13:29:06+00:00,"Mau Telpon &amp; Sms Tanpa Batas 24 Jam NonStop, hanya 10rb/Bulan ???
Silahkan Ikutan Komunitas CUG Telkomsel.",Tekno,telpon amp sms batas 24 jam nonstop 10rb sila ikut komunitas cug telkomsel,-0.346,Negative
2023-03-08T13:59:20+00:00,"republikaonline Min @Telkomsel 

Ada gak pulsa yang gak pake pajak?",Entertaiment,republikaonline min pulsa pakai pajak,-0.8402,Negative
2023-03-08T14:26:22+00:00,tanyakanrl karena menurutku jaringan telkomsel itu stabil apalagi buat aku pribadi yang suka main game jaringan dari provider ini tuh nyaman banget buat main game dan kalo lagi main ke alam atau ke daerah dataran tinggi jaringannya tuh masih tetep ada.. mantap lah,Tekno,tanyakanrl turut jaring telkomsel stabil pribadi suka main game provider tuh nyaman banget alam daerah datar jaring mantap,0.1173,Positive
2023-03-08T14:29:44+00:00,tanyakanrl karena menurut aku pribadi jaringan telkomsel itu stabil apalagi buat aku yang suka main game jaringan dari provider ini tuh nyaman banget buat main game dan kalo lagi main ke alam atau ke daerah dataran tinggi jaringannya tuh masih tetep ada..,Tekno,tanyakanrl pribadi jaring telkomsel stabil suka main game provider tuh nyaman banget alam daerah datar jaring,0.2707,Positive
2023-03-08T16:02:05+00:00,"Askrlfess Segala tinggi badan 
Kaya mau masuk telkomsel",Lifestyle,askrlfess badan kayak masuk telkomsel,-0.9186,Negative
2023-03-08T16:07:25+00:00,Cari yang anget say... #SriMulyaniMundur #SriMulyaniMundur #SriMulyaniOMDO https://t.co/12qBlxYTtv,Entertaiment,cari anget sayang srimulyanimundur srimulyaniomdo,-0.2278,Negative
2023-03-08T16:33:25+00:00,"Telkomsel  beli Roamax Thai 7 hari, bayar &amp; setting aktif hari ini sama sekali ga bisa dipakai. Komplain via MyTelkomsel/Veronika disuruh nunggu 60 jam, jadi kepotong 3 dari 7 hari? Telf cust service jg GA BISA. Disuruh connect sama provider kerja sama jg GA BISA. Kacau. https://t.co/bibWCa78hD",Tekno,telkomsel beli roamax thai 7 bayar amp setting aktif pakai komplain via mytelkomsel veronika suruh tunggu 60 jam potong 3 telf cust service connect provider kerja kacau,-0.0681,Negative
2023-03-08T17:12:02+00:00,"tanyakanrl Udah banyak yg tau nomor aku, termasuk nomor kerja, dan nomor udah 10 tahunan. Tp demi dah paketnya agak ngeselin. Seperti bulat tekat untuk non aktifin nomor ini ðŸ½ bye telkomsel.",Entertaiment,tanyakanrl tau nomor kerja 10 tahun deh paket kesal bulat tekat non aktifin bye telkomsel,-0.0357,Negative
2023-03-08T17:22:33+00:00,"tanyakanrl karena sekeluarga pake telkomsel, apalagi keluarga papa ada yang kerja di telkomsel ðŸ‘ðŸ» dan udah nyaman bgtt males ganti ðŸ˜­ semoga makin banyak promo yaa tsel @Telkomsel ðŸ‘ðŸ»",Entertaiment,tanyakanrl keluarga pakai telkomsel keluarga papa kerja nyaman banget malas ganti moga promo ya tsel,0.0307,Positive
2023-03-08T22:24:43+00:00,"Telkomsel kalo berhenti paket bulanan, halo pascabayar bakal mati ga? sekarang soalnya posisi kerja ga tembus sinyal internet tekomsel, tapi masih mau kartunya tetep hidup buat telponan",Tekno,telkomsel henti paket bulan halo pascabayar mati posisi kerja tembus sinyal internet tekomsel kartu hidup telpon,0.0081,Positive
2023-03-09T00:42:02+00:00,"Gunakan Data Curian, Pemuda Asal Batang Buat Ribuan Kartu SIM Telkomsel 

https://t.co/gifJGiYUeB",Tekno,data curi pemuda batang ribu kartu sim telkomsel,-0.4996,Negative
2023-03-09T00:43:05+00:00,"IndiHome , @IndiHomeCare @Telkomsel  @jokowi Hari ini (sejak jam 12.30 WIT) kabel bawa laut putus lagi???
Jaringan se Jayapura macet lagi.",Tekno,indihome jam 12 30 wit kabel bawa laut putus jaring jayapura macet,-0.0251,Negative
2023-03-09T01:00:35+00:00,"OPEN CONVERT

TSEL : 0,84
XL /AXIS : 0,80

ðŸ·cv, tsel, axis, xl, pulsa, bank, ewallet, gopay, spay, shopeepay, dana, ovo, linkaja, #zonauang Fadil, 300T, Mahfud MD, Lini, Tidur, Morningg, Tinggi, Kamis, Perumahan, Pagii

Testimoni bisa liat disini yaa ka
https://t.co/50KqHObAbQ https://t.co/5zOIfDkyP8",Ekonomi,open convert tsel 0 84 xl axis 80 cv pulsa bank ewallet gopay spay shopeepay dana ovo linkaja zonauang fadil 300t mahfud md lini tidur morningg kamis rumah pagi testimoni lihat ya kak,0.0389,Positive
2023-03-09T01:06:58+00:00,"lettachantik yg pernah aku posting bumi putera, inves telkomsel-gojek tokopedia, dana pensiun, blm lg pln, garuda dll.
ngeri yaa thn politik saling sikut ðŸ¤­ðŸ¤­ðŸ¤­",Ekonomi,lettachantik posting bumi putera inves telkomsel gojek tokopedia dana pensiun pln garuda dll ngeri ya politik sikut,0,Neutral
2023-03-09T01:29:04+00:00,"#CUG #Telkomsel #Community Sangat Cocok Buat Komunikasi Antar :
- Keluarga
- Rekan Bisnis / Kerja
- Sekolah / Kampus
- Hubungan Jarak Jauh",Pendidikan,cug telkomsel community cocok komunikasi keluarga rekan bisnis kerja sekolah kampus hubung jarak,0.0115,Positive
2023-03-09T01:42:55+00:00,"Gak hanya itu, sejak 2021 lalu PTFi juga mengadopsi teknologi 5G mining di area pertambangan Grasberg melalui kolaborasi dengan Telkomsel.",Ekonomi,2021 ptfi adopsi teknologi 5g mining area tambang grasberg kolaborasi telkomsel,0,Neutral
2023-03-09T01:45:27+00:00,"Telkomsel Jangan ghosting lagi ya kayak veronica disuruh nunggu tau tau nghosting, mohon kerja sama nya",Entertaiment,telkomsel ghosting ya kayak veronica suruh tunggu tau nghosting mohon kerja nya,-0.0398,Negative
2023-03-09T04:25:00+00:00,"veroniicaa_06 Semoga kinerja eja ini dapat meningkatkan produktivitas udang Nasional,,Agar ekosistem tambak udang semakin jaya
#TambakBUBK #SaktiWahyuTrenggono",Ekonomi,veroniicaa 06 moga kerja eja tingkat produktivitas udang nasional ekosistem tambak jaya tambakbubk saktiwahyutrenggono,0.3308,Positive
2023-03-09T04:35:49+00:00,taichaann gua culik ga gua balikin bisa ga,Wisata,taichaann gua culik balikin,-0.6124,Negative
2023-03-09T05:56:33+00:00,"Telkomsel Kringkring

bulk 200 mnt 1 hr6.850
bulk 400 mnt 3 hr12.400
bulk 600 menit 7 hr17.000
bulk 1.300 mnt 15 hr35.375
bulk 2.100 mnt 30 hr55.100
bulk 6.500 mnt 30 hr90.625

Produk lengkap cek https://t.co/wEz9rGwTdG
#serverpulsa",Tekno,telkomsel kringkring bulk 200 1 hr6 850 400 3 hr12 600 menit 7 hr17 000 300 15 hr35 375 2 100 30 hr55 6 500 hr90 625 produk lengkap cek serverpulsa,-0.0844,Negative
2023-03-09T08:04:33+00:00,"Telkomsel Kasihan loh ka untuk pengguna yg sudah tua dan tdk paham teknologi,harus bolakbalik cek masa aktif,karena bnyk yang tdk paham dan jarang buka hp kalau keperluan saja. Telkomsel saat sangat tdk ramah untuk yg sudah lanjut usia yg tdk paham teknologi.Masa aktif tdk sesuai klaim nya",Tekno,telkomsel kasihan loh kak guna tua paham teknologi bolakbalik cek aktif jarang buka hp perlu ramah usia sesuai klaim nya,0,Neutral
2023-03-09T08:05:37+00:00,"Telkomsel Kasihan loh ka untuk pengguna yg sudah tua dan tdk paham teknologi,harus bolakbalik cek masa aktif,karena bnyk yang tdk paham dan jarang buka hp kalau keperluan saja. Telkomsel sangat tdk ramah untuk yg sudah lanjut usia yg tdk paham teknologi.Masa aktif tdk sesuai klaim nya",Tekno,telkomsel kasihan loh kak guna tua paham teknologi bolakbalik cek aktif jarang buka hp perlu ramah usia sesuai klaim nya,0,Neutral
2023-03-09T08:12:59+00:00,"yuk di ramaikan web slot server thailand yang paling gacor mainkan sekarang di topislot ya
link : https://t.co/MrwfY4XE0B

#topislot #topislotgacor #slot #slotgacor #slotantirungkad https://t.co/lPu1g9JAag",Tekno,yuk ramai web slot server thailand gacor main topislot ya link topislotgacor slotgacor slotantirungkad,0.0834,Positive
2023-03-09T09:31:07+00:00,"Langganan netflix, hbo, disney+ seumur hidup, langganan bstation seumur hidup, langganan spotify seumur hidup, beli pulsa telkomsel buat seumur hidup. Bayar aer buat seumur hidup, beli token listik buat seumur hidup. Pokoknya apa yang harus bayar tiap bulan nggak bayar lagi",HukumDanKriminal,langgan netflix hbo disney umur hidup bstation spotify beli pulsa telkomsel bayar air token listik pokok,-0.0161,Negative
2023-03-09T09:37:53+00:00,"2 hari lagi promonya!ðŸ˜ƒ

âœ… WA 0882-1145-6443
.
.
.
#cirebon #indramayu #jatibarang #kuningan #majalengka #sumedang #subang #nomorcantik #esim #smartfren #telkomsel #indosat #XL #indihome #MyRepublic Loewe Salim Bea Cukai Ricky 300 T 500 M Kebumen Perumahan Enak https://t.co/nf3oZBYJ4N",Entertaiment,2 promonya wa 0882 1145 6443 cirebon indramayu jatibarang kuningan majalengka sumedang subang nomorcantik esim smartfren telkomsel indosat xl indihome myrepublic loewe salim bea cukai ricky 300 t 500 kebumen rumah enak,0.1611,Positive
2023-03-09T09:53:36+00:00,"belakangan internet tsel/by.u/orbit ngadet2an dahh, sinyal penuh tp internetnya lemot. apalagi siang-sore gini. lemoottt bat ngeload gambar. berulang kali refresh/airplane ga ngaruh. tolong lahh tolong @Telkomsel @byu_id @myorbitid",Tekno,internet tsel by lu orbit ngadet2an dah sinyal penuh internetnya lot siang sore lemoottt banget ngeload gambar ulang kali refresh airplane ngaruh tolong id,-0.0749,Negative
2023-03-09T09:56:04+00:00,"Dari pengujian Ookla, Telkomsel tercatat memiliki akses broadband tertinggi di Indonesia mencapai 27,27 Mbps. https://t.co/r86t0nYwtd",Tekno,uji ookla telkomsel catat milik akses broadband tinggi indonesia capai 27 mbps,0.0682,Positive
2023-03-09T10:16:13+00:00,"Ingaku90 @zahiraarby @DavidBeatt yapp ragu sih bener atau engganya, bukan gak percaya dan terlalu ngurusin urusan orang. cuma harusnya hal sebesar ini bisa sampai ranah hukum yaaa, bicara soal nyawa loh ini, kalo sampe udah jalan proses pengobatan kankernya tp ternyata salah diagnosa kan konyol..",Entertaiment,ingaku90 ya ragu sih engganya percaya urus urus orang ranah hukum bicara nyawa loh jalan proses obat kanker salah diagnosa konyol,-0.0394,Negative
2023-03-09T10:58:46+00:00,"jeonguverse Pulsa tsel 375 dapet 300 gopay 
Rate 0,80 
Silahkan kak https://t.co/oVWu6lA0QH",Lifestyle,jeonguverse pulsa tsel 375 300 gopay rate 0 80 sila kak,-0.625,Negative
2023-03-09T11:00:03+00:00,"Jaga komunikasi sama dia itu emang penting, tapi jaga masa aktif kartu SIM Telkomsel kamu juga sama pentingnya, lho! Apalagi kalo nomor kamu terkoneksi dengan akun seperti WhatsApp, banking, e-commerce, &amp; media sosial.
Yuk, simak grafis di bawah buat tips jaga masa aktif kartumu! https://t.co/LH8UeWSEEH",Tekno,jaga komunikasi aktif kartu sim telkomsel lho nomor koneksi akun whatsapp banking e commerce amp media sosial yuk simak grafis tips kartu,0.0062,Positive
2023-03-09T13:15:00+00:00,"Open jasa convert cv cairin tukar ubah pindah pulsa jadi uang ðŸ’¸

âœ…Telkomsel Tsel
âœ…Indosat isat im3
âœ…Three Tri 3
âœ…Xl Axis

Ke :
Saldo Ewallet &amp; Bank Rekening
Ovo Gopay Dana Shopeepay
BCA BNI BRI BTN Mandiri Seabank dll.

fast proses testi cek pinned yaðŸ“Œ
#zonauang #zonaba",Ekonomi,open jasa convert cv cairin tukar ubah pindah pulsa uang telkomsel tsel indosat isat im3 three tri 3 xl axis saldo ewallet amp bank rekening ovo gopay dana shopeepay baca bni bri btn mandiri seabank dll fast proses testimoni cek pinned ya zonauang zonaba,0.0043,Positive
2023-03-09T13:26:57+00:00,"kegblgnunfaedh Bukan pengguna telkomsel nih

https://t.co/YC0i5wnlAp",Tekno,kegblgnunfaedh guna telkomsel nih,0.25,Positive
2023-03-09T13:59:47+00:00,kegblgnunfaedh Di gw aman2 aja @Telkomsel dr pagi mpe sore buat wfh n tethering,Entertaiment,kegblgnunfaedh gue aman2 pagi mpe sore wfh n tethering,-0.3624,Negative
2023-03-09T14:16:35+00:00,"Telkomsel +6281319221945 kel waimintal kec. Kairatu kab. seram barat, maluku. Dari kemarin malam lohh dan kabar nya se kabupaten! tolong segera di perbaiki krn butuh internet juga buat kerja!",Tekno,telkomsel 6281319221945 keluarga waimintal kec kairatu kab seram barat malu kemarin malam loh kabar nya kabupaten tolong baik butuh internet kerja,-0.0142,Negative
2023-03-09T14:20:13+00:00,"Telkomsel sudah DM yaa.. kel waimintal kec. Kairatu kab. seram barat, maluku. Dari kemarin malam lohh dan kabar nya se kabupaten! tolong segera di perbaiki ya min krn butuh internet juga buat kerja!",Tekno,telkomsel dm ya keluarga waimintal kec kairatu kab seram barat malu kemarin malam loh kabar nya kabupaten tolong baik min butuh internet kerja,-0.0043,Negative
2023-03-09T14:25:44+00:00,Telkomsel Kalau ngga ada ganti rugi ga usah :) kasian kalian csnya nanti jadi kerja â¤ï¸,Ekonomi,telkomsel ganti rugi kasihan csnya kerja,-0.0246,Negative
2023-03-09T14:30:00+00:00,"Nama Ookla harusnya sudah dikenal pengguna smartphone, aplikasi ini menawarkan fitur uji kecepatan internet seluler yang tersambung ke smartphone alias hape. 

#BeritaTeknologi #Teknologi #Telkomsel 

https://t.co/6tou36znA6",Tekno,nama ookla kenal guna smartphone aplikasi tawar fitur uji cepat internet seluler sambung alias hape beritateknologi teknologi telkomsel,-0.0533,Negative
2023-03-09T15:20:05+00:00,soenoe39 @jokowi @ganjarpranowo @prabowo Terpantau sore tadi sinyal aman Telkomsel. Suwun mas https://t.co/c3tnCPyYYw,Politik,soenoe39 pantau sore sinyal aman telkomsel suwun mas,0.4588,Positive
2023-03-09T18:31:29+00:00,wahyu kenzo,Sport,wahyu kenzo,0.7184,Positive
2023-03-09T18:43:08+00:00,jokowi pak kebijakan @Telkomsel terkait pembelian masa aktif sudah berlaku atau belum?,Ekonomi,jokowi bijak kait beli aktif laku,-0.0324,Negative
2023-03-09T18:46:12+00:00,"yusufardiantoYA @jokowi Hi kak Ardianto :) Kalo yang kakak maksud paket masa aktif, udah bisa dibeli kok paketnya.(1/2)",Entertaiment,yusufardiantoya hi kak ardianto kakak maksud paket aktif beli paket 1 2,0.0969,Positive
2023-03-09T18:46:22+00:00,"yusufardiantoYA @jokowi Selain dengan beli paket masa aktif, kakak juga bisa nambah masa aktif dengan penggunaan pulsa seribu rupiah, nanti saat masa aktifnya telah habis, akan bertambah masa aktif 30 hari :) -Beny(2/2)",Pendidikan,yusufardiantoya beli paket aktif kakak tambah guna pulsa ribu rupiah aktif habis tambah 30 beny 2,0.0136,Positive
